Make,Model,Year,Fuel,HP,Cylinders,Trans,DT,Doors,MCAT,Size,Style,Highway,City,Popularity,MSRP
DOD,Charger,2016,R,292,6,A,A,4,N,L,S,31,19,1851,30245
DOD,Charger,2017,R,292,6,A,R,4,N,L,S,30,19,1851,27995
DOD,Charger,2017,R,370,8,A,R,4,High-Performance,L,S,25,16,1851,34790
DOD,Charger,2017,PC,485,8,A,R,4,"Factory Tuner,High-Performance",L,S,25,15,1851,51145
DOD,Charger,2017,PC,707,8,A,R,4,"Factory Tuner,High-Performance",L,S,22,13,1851,65945
DOD,Charger,2017,R,292,6,A,A,4,N,L,S,27,18,1851,30245
DOD,Charger,2017,R,292,6,A,R,4,Performance,L,S,30,19,1851,29995
DOD,Charger,2017,R,370,8,A,R,4,High-Performance,L,S,25,16,1851,39890
DOD,Charger,2017,PC,485,8,A,R,4,High-Performance,L,S,25,15,1851,44995
DOD,Charger,2017,R,292,6,A,A,4,N,L,S,27,18,1851,31995
DOD,Charger,2017,PC,485,8,A,R,4,High-Performance,L,S,25,15,1851,39995
CHEV,Chevy Van,1996,R,195,6,A,R,3,N,M,CV,17,14,1385,2000
CHEV,Chevy Van,1996,R,195,6,A,R,3,N,M,CV,17,14,1385,2000
CHEV,Chevy Van,1996,R,195,6,A,R,3,N,L,CV,17,14,1385,2000
CHEV,Chevy Van,1997,R,200,6,A,R,3,N,L,CV,17,14,1385,2000
CHEV,Chevy Van,1997,R,200,6,A,R,3,N,M,CV,17,14,1385,2000
CHEV,Chevy Van,1997,R,200,6,A,R,3,N,M,CV,17,14,1385,2000
CHEV,Chevy Van,1998,R,200,6,A,R,3,N,M,CV,18,13,1385,2050
CHEV,Chevy Van,1998,R,200,6,A,R,3,N,M,CV,18,13,1385,2052
CHEV,Chevy Van,1998,R,200,6,A,R,3,N,L,CV,18,13,1385,2116
OLDS,Ciera,1995,R,160,6,A,F,4,N,M,W,26,17,26,2000
OLDS,Ciera,1996,R,120,4,A,F,4,N,M,S,29,21,26,2000
OLDS,Ciera,1996,R,160,6,A,F,4,N,M,W,26,18,26,2000
CHR,Cirrus,1998,R,168,6,A,F,4,N,M,S,25,17,1013,2107
CHR,Cirrus,1999,R,168,6,A,F,4,N,M,S,25,17,1013,2202
CHR,Cirrus,2000,R,168,6,A,F,4,N,M,S,24,16,1013,2373
CHEV,City Express,2015,R,131,4,A,F,4,N,C,CMV,26,24,1385,23515
CHEV,City Express,2015,R,131,4,A,F,4,N,C,CMV,26,24,1385,21955
CHEV,City Express,2016,R,131,4,A,F,4,N,C,CMV,26,24,1385,23515
CHEV,City Express,2016,R,131,4,A,F,4,N,C,CMV,26,24,1385,21955
CHEV,City Express,2017,R,131,4,A,F,4,N,C,CMV,26,24,1385,22405
CHEV,City Express,2017,R,131,4,A,F,4,N,C,CMV,26,24,1385,23515
HON,Civic CRX,1990,R,62,4,M,F,2,Hatchback,C,2H,44,36,2202,2000
HON,Civic CRX,1990,R,108,4,M,F,2,Hatchback,C,2H,30,24,2202,2000
HON,Civic CRX,1990,R,92,4,M,F,2,Hatchback,C,2H,32,27,2202,2000
HON,Civic CRX,1991,R,108,4,M,F,2,Hatchback,C,2H,30,24,2202,2000
HON,Civic CRX,1991,R,92,4,M,F,2,Hatchback,C,2H,33,27,2202,2000
HON,Civic CRX,1991,R,62,4,M,F,2,Hatchback,C,2H,44,36,2202,2000
HON,Civic del Sol,1995,R,102,4,M,F,2,N,C,COU,37,30,2202,2000
HON,Civic del Sol,1995,R,125,4,M,F,2,N,C,COU,32,25,2202,2000
HON,Civic del Sol,1995,R,160,4,M,F,2,"Factory Tuner,Performance",C,COU,27,23,2202,2033
HON,Civic del Sol,1996,R,106,4,M,F,2,N,C,COU,35,29,2202,2000
HON,Civic del Sol,1996,R,160,4,M,F,2,"Factory Tuner,Performance",C,COU,27,23,2202,2213
HON,Civic del Sol,1996,R,125,4,M,F,2,N,C,COU,33,26,2202,2108
HON,Civic del Sol,1997,R,160,4,M,F,2,"Factory Tuner,Performance",C,COU,27,23,2202,2410
HON,Civic del Sol,1997,R,106,4,M,F,2,N,C,COU,35,28,2202,2142
HON,Civic del Sol,1997,R,127,4,M,F,2,N,C,COU,33,26,2202,2322
HON,Civic,2015,R,143,4,A,F,4,N,C,S,39,30,2202,24340
HON,Civic,2015,R,143,4,A,F,4,N,C,S,41,31,2202,20040
HON,Civic,2015,R,143,4,A,F,4,N,C,S,39,30,2202,19990
HON,Civic,2015,PQ,205,4,M,F,4,"Factory Tuner,Performance",C,S,31,22,2202,24590
HON,Civic,2015,R,110,4,A,F,4,Hybrid,C,S,47,44,2202,27435
HON,Civic,2015,PQ,205,4,M,F,2,"Factory Tuner,Performance",C,COU,31,22,2202,23090
HON,Civic,2015,R,143,4,M,F,2,N,C,COU,36,28,2202,20390
HON,Civic,2015,PQ,205,4,M,F,2,"Factory Tuner,Performance",C,COU,31,22,2202,22890
HON,Civic,2015,R,143,4,A,F,4,N,C,S,39,30,2202,21190
HON,Civic,2015,R,110,4,A,F,4,Hybrid,C,S,47,44,2202,25935
HON,Civic,2015,PQ,205,4,M,F,2,"Factory Tuner,Performance",C,COU,31,22,2202,24390
HON,Civic,2015,R,143,4,A,F,4,N,C,S,39,30,2202,22840
HON,Civic,2015,PQ,205,4,M,F,4,"Factory Tuner,Performance",C,S,31,22,2202,23290
HON,Civic,2015,NAT,110,4,A,F,4,N,C,S,38,27,2202,26740
HON,Civic,2015,R,110,4,A,F,4,Hybrid,C,S,47,44,2202,26235
HON,Civic,2015,R,110,4,A,F,4,Hybrid,C,S,47,44,2202,24735
HON,Civic,2015,R,143,4,A,F,4,N,C,S,39,30,2202,19290
HON,Civic,2015,R,143,4,A,F,2,N,C,COU,38,29,2202,21190
HON,Civic,2015,R,143,4,A,F,2,N,C,COU,38,29,2202,24140
HON,Civic,2015,R,143,4,M,F,2,N,C,COU,36,28,2202,18290
HON,Civic,2015,R,143,4,M,F,4,N,C,S,36,28,2202,18490
HON,Civic,2015,PQ,205,4,M,F,2,"Factory Tuner,Performance",C,COU,31,22,2202,24590
HON,Civic,2015,NAT,110,4,A,F,4,N,C,S,38,27,2202,29390
HON,Civic,2015,R,143,4,A,F,2,N,C,COU,38,29,2202,22640
HON,Civic,2015,PQ,205,4,M,F,4,"Factory Tuner,Performance",C,S,31,22,2202,23090
HON,Civic,2015,R,143,4,A,F,2,N,C,COU,39,30,2202,19090
HON,Civic,2016,R,174,4,A,F,2,N,C,COU,41,31,2202,26125
HON,Civic,2016,R,174,4,A,F,2,N,C,COU,41,31,2202,23425
HON,Civic,2016,R,174,4,A,F,4,N,M,S,42,31,2202,26500
HON,Civic,2016,R,174,4,A,F,2,N,C,COU,41,31,2202,22300
HON,Civic,2016,R,158,4,M,F,4,N,M,S,40,27,2202,18640
HON,Civic,2016,R,158,4,A,F,4,N,M,S,41,31,2202,22040
HON,Civic,2016,R,174,4,A,F,4,N,M,S,42,31,2202,22200
HON,Civic,2016,R,158,4,A,F,4,N,M,S,41,31,2202,21040
HON,Civic,2016,R,158,4,A,F,2,N,C,COU,41,30,2202,20850
HON,Civic,2016,R,174,4,A,F,4,N,M,S,42,31,2202,24700
HON,Civic,2016,R,158,4,M,F,2,N,C,COU,38,26,2202,19050
HON,Civic,2016,R,158,4,A,F,4,N,M,S,41,31,2202,19440
HON,Civic,2016,R,174,4,A,F,4,N,M,S,42,31,2202,23700
HON,Civic,2016,R,174,4,A,F,4,N,M,S,42,31,2202,23200
HON,Civic,2016,R,158,4,A,F,4,N,M,S,41,31,2202,20440
HON,Civic,2016,R,174,4,A,F,4,N,M,S,42,31,2202,24700
HON,Civic,2016,R,158,4,A,F,2,N,C,COU,41,30,2202,19850
HON,Civic,2017,R,174,4,M,F,4,Hatchback,C,4H,39,30,2202,19700
HON,Civic,2017,PC,180,4,M,F,4,"Hatchback,Performance",C,4H,39,30,2202,21300
HON,Civic,2017,R,174,4,A,F,4,"Hatchback,Performance",C,4H,40,31,2202,25300
HON,Civic,2017,R,174,4,A,F,4,"Hatchback,Performance",C,4H,40,31,2202,22800
HON,Civic,2017,R,174,4,A,F,4,Hatchback,C,4H,40,31,2202,20500
HON,Civic,2017,PC,180,4,A,F,4,"Hatchback,Performance",C,4H,36,30,2202,22100
HON,Civic,2017,R,174,4,A,F,4,Performance,M,S,42,32,2202,26600
HON,Civic,2017,R,174,4,A,F,2,Performance,C,COU,40,31,2202,26225
HON,Civic,2017,R,174,4,A,F,4,Performance,M,S,42,32,2202,22300
HON,Civic,2017,R,174,4,A,F,2,Performance,C,COU,40,31,2202,23525
HON,Civic,2017,R,174,4,A,F,4,Performance,M,S,42,32,2202,23800
HON,Civic,2017,R,174,4,M,F,4,Performance,M,S,42,31,2202,21500
HON,Civic,2017,R,158,4,A,F,4,N,M,S,40,31,2202,20540
HON,Civic,2017,R,158,4,M,F,4,N,M,S,40,28,2202,18740
HON,Civic,2017,R,158,4,A,F,2,N,C,COU,39,30,2202,20950
HON,Civic,2017,R,174,4,A,F,2,Performance,C,COU,40,31,2202,22400
HON,Civic,2017,R,174,4,A,F,4,Performance,M,S,42,32,2202,23300
HON,Civic,2017,R,174,4,A,F,4,Performance,M,S,42,32,2202,24800
HON,Civic,2017,R,158,4,A,F,4,N,M,S,40,31,2202,19540
HON,Civic,2017,R,158,4,A,F,4,N,M,S,40,31,2202,21140
HON,Civic,2017,R,158,4,M,F,2,N,C,COU,39,28,2202,19150
HON,Civic,2017,R,158,4,A,F,4,N,M,S,40,31,2202,22140
HON,Civic,2017,R,158,4,A,F,2,N,C,COU,39,30,2202,19950
HON,Civic,2017,R,174,4,A,F,4,Performance,M,S,42,32,2202,24800
HON,Civic,2017,R,174,4,M,F,2,Performance,C,COU,41,30,2202,21600
CHEV,C/K 1500 Series,1997,R,200,6,M,4,2,N,L,RCP,18,14,1385,2949
CHEV,C/K 1500 Series,1997,R,200,6,M,4,2,N,L,RCP,18,14,1385,2992
CHEV,C/K 1500 Series,1997,R,200,6,M,R,2,N,L,RCP,20,15,1385,2529
CHEV,C/K 1500 Series,1997,R,200,6,M,4,2,N,L,RCP,18,14,1385,2580
CHEV,C/K 1500 Series,1997,R,230,8,M,R,2,N,L,ECP,19,14,1385,2668
CHEV,C/K 1500 Series,1997,R,200,6,M,4,2,N,L,RCP,18,14,1385,2583
CHEV,C/K 1500 Series,1997,R,200,6,M,R,2,N,L,ECP,20,15,1385,2637
CHEV,C/K 1500 Series,1997,R,200,6,M,R,2,N,L,ECP,20,15,1385,2517
CHEV,C/K 1500 Series,1997,R,230,8,M,4,2,N,L,ECP,17,11,1385,3046
CHEV,C/K 1500 Series,1997,R,200,6,M,R,2,N,L,RCP,20,15,1385,2265
CHEV,C/K 1500 Series,1997,R,200,6,M,4,2,N,L,ECP,18,14,1385,3046
CHEV,C/K 1500 Series,1997,R,200,6,M,R,2,N,L,ECP,20,15,1385,2896
CHEV,C/K 1500 Series,1997,R,230,8,M,R,2,N,L,ECP,19,14,1385,2891
CHEV,C/K 1500 Series,1997,R,200,6,M,R,2,N,L,ECP,20,15,1385,2713
CHEV,C/K 1500 Series,1997,R,230,8,M,4,2,N,L,ECP,17,11,1385,3120
CHEV,C/K 1500 Series,1997,R,200,6,M,4,2,N,L,RCP,18,14,1385,2653
CHEV,C/K 1500 Series,1997,R,200,6,M,4,2,N,L,RCP,18,14,1385,2541
CHEV,C/K 1500 Series,1997,R,200,6,M,R,2,N,L,RCP,20,15,1385,2486
CHEV,C/K 1500 Series,1997,R,200,6,M,R,2,N,L,RCP,20,15,1385,2268
CHEV,C/K 1500 Series,1997,R,200,6,M,R,2,N,L,RCP,20,15,1385,2207
CHEV,C/K 1500 Series,1997,R,200,6,M,4,2,N,L,ECP,18,14,1385,2925
CHEV,C/K 1500 Series,1997,R,200,6,M,R,2,N,L,RCP,20,15,1385,2242
CHEV,C/K 1500 Series,1997,R,200,6,M,R,2,N,L,RCP,20,15,1385,2554
CHEV,C/K 1500 Series,1997,R,200,6,M,4,2,N,L,ECP,18,14,1385,3088
CHEV,C/K 1500 Series,1997,R,200,6,M,4,2,N,L,RCP,18,14,1385,2749
CHEV,C/K 1500 Series,1997,R,200,6,M,4,2,N,L,ECP,18,14,1385,3220
CHEV,C/K 1500 Series,1997,R,200,6,M,4,2,N,L,RCP,18,14,1385,2996
CHEV,C/K 1500 Series,1997,R,200,6,M,R,2,N,L,RCP,20,15,1385,2366
CHEV,C/K 1500 Series,1998,R,200,6,M,4,2,N,L,ECP,19,14,1385,3265
CHEV,C/K 1500 Series,1998,R,230,8,M,4,2,N,L,ECP,17,12,1385,3676
CHEV,C/K 1500 Series,1998,R,200,6,M,4,2,N,L,ECP,19,14,1385,3427
CHEV,C/K 1500 Series,1998,R,230,8,M,4,2,N,L,ECP,17,12,1385,3470
CHEV,C/K 1500 Series,1998,R,200,6,M,R,2,N,L,RCP,21,16,1385,2898
CHEV,C/K 1500 Series,1998,R,200,6,M,4,2,N,L,RCP,19,14,1385,2920
CHEV,C/K 1500 Series,1998,R,200,6,M,R,2,N,L,RCP,21,16,1385,2580
CHEV,C/K 1500 Series,1998,R,230,8,M,R,2,N,L,ECP,18,13,1385,3357
CHEV,C/K 1500 Series,1998,R,200,6,M,R,2,N,L,ECP,21,16,1385,2996
CHEV,C/K 1500 Series,1998,R,200,6,M,4,2,N,L,RCP,19,14,1385,2883
CHEV,C/K 1500 Series,1998,R,200,6,M,R,2,N,L,ECP,21,16,1385,3094
CHEV,C/K 1500 Series,1998,R,200,6,M,R,2,N,L,RCP,21,16,1385,2885
CHEV,C/K 1500 Series,1998,R,230,8,M,4,2,N,L,ECP,17,12,1385,3419
CHEV,C/K 1500 Series,1998,R,200,6,M,R,2,N,L,RCP,21,16,1385,2668
CHEV,C/K 1500 Series,1998,R,200,6,M,4,2,N,L,RCP,19,14,1385,2789
CHEV,C/K 1500 Series,1998,R,200,6,M,4,2,N,L,RCP,19,14,1385,3321
CHEV,C/K 1500 Series,1998,R,230,8,M,R,2,N,L,ECP,18,13,1385,3342
CHEV,C/K 1500 Series,1998,R,200,6,M,4,2,N,L,RCP,19,14,1385,3025
CHEV,C/K 1500 Series,1998,R,200,6,M,R,2,N,L,RCP,21,16,1385,2653
CHEV,C/K 1500 Series,1998,R,200,6,M,R,2,N,L,ECP,21,16,1385,2740
CHEV,C/K 1500 Series,1998,R,200,6,M,R,2,N,L,RCP,21,16,1385,2639
CHEV,C/K 1500 Series,1998,R,200,6,M,4,2,N,L,RCP,19,14,1385,3067
CHEV,C/K 1500 Series,1998,R,200,6,M,R,2,N,L,RCP,21,16,1385,2817
CHEV,C/K 1500 Series,1998,R,200,6,M,4,2,N,L,RCP,19,14,1385,3350
CHEV,C/K 1500 Series,1998,R,200,6,M,4,2,N,L,RCP,19,14,1385,3282
CHEV,C/K 1500 Series,1998,R,200,6,M,R,2,N,L,RCP,21,16,1385,2430
CHEV,C/K 1500 Series,1999,R,230,8,A,R,3,N,L,ECP,17,13,1385,3696
CHEV,C/K 1500 Series,1999,R,230,8,A,4,3,N,L,ECP,17,13,1385,4098
CHEV,C/K 2500 Series,1998,R,230,8,M,R,2,N,L,RCP,17,13,1385,2949
CHEV,C/K 2500 Series,1998,R,230,8,M,R,2,N,L,ECP,17,13,1385,3345
CHEV,C/K 2500 Series,1998,R,230,8,M,R,2,N,L,ECP,17,13,1385,3034
CHEV,C/K 2500 Series,1998,R,230,8,M,R,2,N,L,RCP,17,13,1385,2697
CHEV,C/K 2500 Series,1998,R,255,8,M,R,2,N,L,ECP,18,12,1385,3360
CHEV,C/K 2500 Series,1998,R,255,8,M,R,2,N,L,ECP,18,12,1385,3068
CHEV,C/K 2500 Series,1998,R,255,8,M,R,2,N,L,RCP,18,12,1385,3090
CHEV,C/K 2500 Series,1998,R,255,8,M,R,2,N,L,RCP,18,12,1385,2847
MB,CL-Class,2012,PQ,621,12,A,R,2,"Factory Tuner,Luxury,High-Performance",L,COU,18,12,617,211000
MB,CL-Class,2012,PQ,510,12,A,R,2,"Luxury,High-Performance",L,COU,18,12,617,158700
MB,CL-Class,2012,PQ,429,8,A,A,2,"Luxury,High-Performance",L,COU,24,15,617,114100
MB,CL-Class,2012,PQ,536,8,A,R,2,"Factory Tuner,Luxury,High-Performance",L,COU,22,15,617,151500
MB,CL-Class,2013,PQ,621,12,A,R,2,"Factory Tuner,Luxury,High-Performance",L,COU,18,12,617,213200
MB,CL-Class,2013,PQ,536,8,A,R,2,"Factory Tuner,Luxury,High-Performance",L,COU,22,15,617,153000
MB,CL-Class,2013,PQ,429,8,A,A,2,"Luxury,High-Performance",L,COU,24,15,617,115300
MB,CL-Class,2013,PQ,510,12,A,R,2,"Luxury,High-Performance",L,COU,18,12,617,160300
MB,CL-Class,2014,PQ,621,12,A,R,2,"Factory Tuner,Luxury,High-Performance",L,COU,18,12,617,215500
MB,CL-Class,2014,PQ,429,8,A,A,2,"Luxury,High-Performance",L,COU,24,15,617,116600
MB,CL-Class,2014,PQ,510,12,A,R,2,"Luxury,High-Performance",L,COU,18,12,617,162000
MB,CL-Class,2014,PQ,536,8,A,R,2,"Factory Tuner,Luxury,High-Performance",L,COU,22,15,617,154600
MB,CLA-Class,2015,PQ,208,4,AMT,F,4,Luxury,M,S,38,26,617,31500
MB,CLA-Class,2015,PQ,208,4,AMT,A,4,Luxury,M,S,32,24,617,33500
MB,CLA-Class,2015,PQ,355,4,AMT,A,4,"Factory Tuner,Luxury,High-Performance",M,S,31,23,617,48500
MB,CLA-Class,2016,PQ,208,4,AMT,F,4,Luxury,M,S,38,26,617,32050
MB,CLA-Class,2016,PQ,375,4,AMT,A,4,"Factory Tuner,Luxury,High-Performance",M,S,31,23,617,49500
MB,CLA-Class,2016,PQ,208,4,AMT,A,4,Luxury,M,S,33,24,617,34050
MB,CLA-Class,2017,PQ,208,4,A,F,4,Luxury,M,S,38,26,617,32400
MB,CLA-Class,2017,PQ,208,4,A,A,4,Luxury,M,S,32,23,617,34400
MB,CLA-Class,2017,PQ,375,4,A,A,4,"Factory Tuner,Luxury,High-Performance",M,S,30,23,617,49950
ACU,CL,2001,PQ,225,6,A,F,2,Luxury,M,COU,27,17,204,29980
ACU,CL,2001,PQ,225,6,A,F,2,Luxury,M,COU,27,17,204,27980
ACU,CL,2002,PQ,225,6,A,F,2,Luxury,M,COU,27,17,204,28030
ACU,CL,2002,PQ,225,6,A,F,2,Luxury,M,COU,27,17,204,30030
ACU,CL,2003,PQ,260,6,M,F,2,"Factory Tuner,Luxury,Performance",M,COU,26,17,204,32700
ACU,CL,2003,PQ,260,6,A,F,2,"Factory Tuner,Luxury,Performance",M,COU,27,17,204,30550
ACU,CL,2003,PQ,225,6,A,F,2,Luxury,M,COU,27,17,204,30350
ACU,CL,2003,PQ,225,6,A,F,2,Luxury,M,COU,27,17,204,28200
ACU,CL,2003,PQ,260,6,M,F,2,"Factory Tuner,Luxury,Performance",M,COU,26,17,204,30550
CHEV,Classic,2004,R,140,4,A,F,4,N,M,S,31,22,1385,19505
CHEV,Classic,2005,R,140,4,A,F,4,N,M,S,31,22,1385,19690
MB,CLK-Class,2007,PQ,268,6,A,R,2,"Luxury,Performance",C,CON,25,17,617,54200
MB,CLK-Class,2007,PQ,475,8,A,R,2,"Factory Tuner,Luxury,High-Performance",C,CON,18,12,617,89200
MB,CLK-Class,2007,PQ,268,6,A,R,2,"Luxury,Performance",C,COU,25,17,617,46200
MB,CLK-Class,2007,PQ,382,8,A,R,2,"Luxury,High-Performance",C,CON,22,15,617,62900
MB,CLK-Class,2007,PQ,382,8,A,R,2,"Luxury,High-Performance",C,COU,22,15,617,54900
MB,CLK-Class,2008,PQ,268,6,A,R,2,"Luxury,Performance",C,COU,25,17,617,46450
MB,CLK-Class,2008,PQ,382,8,A,R,2,"Luxury,High-Performance",C,COU,22,15,617,55150
MB,CLK-Class,2008,PQ,500,8,A,R,2,"Factory Tuner,Luxury,High-Performance",C,COU,19,12,617,135000
MB,CLK-Class,2008,PQ,382,8,A,R,2,"Luxury,High-Performance",C,CON,21,15,617,63200
MB,CLK-Class,2008,PQ,475,8,A,R,2,"Factory Tuner,Luxury,High-Performance",C,CON,18,12,617,89500
MB,CLK-Class,2008,PQ,268,6,A,R,2,"Luxury,Performance",C,CON,25,17,617,54500
MB,CLK-Class,2009,PQ,268,6,A,R,2,"Luxury,Performance",M,CON,25,17,617,56100
MB,CLK-Class,2009,PQ,382,8,A,R,2,"Luxury,High-Performance",M,CON,21,15,617,64800
MB,CLK-Class,2009,PQ,382,8,A,R,2,"Luxury,High-Performance",M,COU,22,15,617,56800
MB,CLK-Class,2009,PQ,268,6,A,R,2,"Luxury,Performance",M,COU,25,17,617,48100
MB,CLS-Class,2015,PQ,402,8,A,R,4,"Luxury,High-Performance",M,S,26,17,617,73200
MB,CLS-Class,2015,PQ,577,8,A,A,4,"Factory Tuner,Luxury,High-Performance",M,S,22,16,617,106550
MB,CLS-Class,2015,PQ,329,6,A,R,4,"Luxury,Performance",M,S,30,20,617,65990
MB,CLS-Class,2015,PQ,329,6,A,A,4,"Luxury,Performance",M,S,28,20,617,68490
MB,CLS-Class,2015,PQ,402,8,A,A,4,"Luxury,High-Performance",M,S,24,17,617,75700
MB,CLS-Class,2016,PQ,329,6,A,R,4,"Luxury,Performance",M,S,30,20,617,66900
MB,CLS-Class,2016,PQ,329,6,A,A,4,"Luxury,Performance",M,S,26,19,617,69400
MB,CLS-Class,2016,PQ,577,8,A,A,4,"Factory Tuner,Luxury,High-Performance",M,S,22,16,617,107800
MB,CLS-Class,2016,PQ,402,8,A,A,4,"Luxury,High-Performance",M,S,25,17,617,76600
MB,CLS-Class,2016,PQ,402,8,A,R,4,"Luxury,High-Performance",M,S,26,17,617,74100
MB,CLS-Class,2017,PQ,402,8,A,R,4,"Luxury,High-Performance",M,S,26,18,617,74850
MB,CLS-Class,2017,PQ,402,8,A,A,4,"Luxury,High-Performance",M,S,25,17,617,77350
MB,CLS-Class,2017,PQ,577,8,A,A,4,"Factory Tuner,Luxury,High-Performance",M,S,22,16,617,108900
CHEV,Cobalt,2008,R,148,4,M,F,2,N,C,COU,33,24,1385,14410
CHEV,Cobalt,2008,R,148,4,M,F,4,N,C,S,33,24,1385,15120
CHEV,Cobalt,2008,PC,260,4,M,F,2,"Factory Tuner,High-Performance",C,COU,30,22,1385,22335
CHEV,Cobalt,2008,R,148,4,M,F,4,N,C,S,33,24,1385,14410
CHEV,Cobalt,2008,R,173,4,M,F,4,N,C,S,32,22,1385,19695
CHEV,Cobalt,2008,R,148,4,M,F,2,N,C,COU,33,24,1385,15120
CHEV,Cobalt,2008,R,173,4,M,F,2,N,C,COU,32,22,1385,19695
CHEV,Cobalt,2009,R,155,4,M,F,2,N,C,COU,35,25,1385,16460
CHEV,Cobalt,2009,R,155,4,M,F,4,N,C,S,35,25,1385,15660
CHEV,Cobalt,2009,PC,260,4,M,F,2,"Factory Tuner,High-Performance",C,COU,30,22,1385,23425
CHEV,Cobalt,2009,R,155,4,M,F,2,N,C,COU,35,25,1385,15660
CHEV,Cobalt,2009,PC,260,4,M,F,4,"Factory Tuner,Performance",C,S,30,22,1385,23425
CHEV,Cobalt,2009,R,155,4,M,F,4,N,C,S,37,25,1385,14990
CHEV,Cobalt,2009,R,155,4,M,F,2,N,C,COU,37,25,1385,14990
CHEV,Cobalt,2009,R,155,4,M,F,4,N,C,S,35,25,1385,16460
CHEV,Cobalt,2010,R,155,4,M,F,4,N,C,S,37,25,1385,15670
CHEV,Cobalt,2010,PC,260,4,M,F,2,"Factory Tuner,High-Performance",C,COU,30,22,1385,24535
CHEV,Cobalt,2010,R,155,4,M,F,2,N,C,COU,37,25,1385,14990
CHEV,Cobalt,2010,R,155,4,M,F,4,N,C,S,37,25,1385,16470
CHEV,Cobalt,2010,R,155,4,M,F,4,N,C,S,37,25,1385,14990
CHEV,Cobalt,2010,R,155,4,M,F,2,N,C,COU,37,25,1385,16470
CHEV,Cobalt,2010,R,155,4,M,F,2,N,C,COU,37,25,1385,15670
CHEV,Colorado,2012,R,300,8,A,R,4,Performance,C,CCP,20,14,1385,28340
CHEV,Colorado,2012,R,242,5,A,4,4,N,C,ECP,23,17,1385,29480
CHEV,Colorado,2012,R,185,4,M,4,4,N,C,ECP,24,18,1385,23030
CHEV,Colorado,2012,R,185,4,M,4,2,N,C,RCP,24,18,1385,20980
CHEV,Colorado,2012,R,242,5,A,4,4,N,C,CCP,21,16,1385,30320
CHEV,Colorado,2012,R,242,5,A,R,4,N,C,ECP,23,17,1385,26160
CHEV,Colorado,2012,R,242,5,A,R,4,N,C,CCP,23,17,1385,27490
CHEV,Colorado,2012,R,185,4,A,R,4,N,C,ECP,25,18,1385,22955
CHEV,Colorado,2012,R,185,4,M,R,4,N,C,ECP,25,18,1385,19730
CHEV,Colorado,2012,R,185,4,A,4,2,N,C,RCP,23,17,1385,24440
CHEV,Colorado,2012,R,185,4,M,R,2,N,C,RCP,25,18,1385,17475
CHEV,Colorado,2012,R,185,4,A,R,4,N,C,CCP,25,18,1385,24285
CHEV,Colorado,2012,R,185,4,A,4,4,N,C,ECP,23,17,1385,26620
CHEV,Colorado,2012,R,185,4,A,R,2,N,C,RCP,25,18,1385,20370
CHEV,Colorado,2012,R,300,8,A,R,4,Performance,C,ECP,20,14,1385,27010
CHEV,Colorado,2012,R,242,5,A,4,4,N,C,CCP,21,16,1385,28460
CHEV,Colorado,2015,R,200,4,A,4,4,N,C,ECP,25,19,1385,29220
CHEV,Colorado,2015,R,200,4,A,R,4,N,C,CCP,27,20,1385,29550
CHEV,Colorado,2015,R,305,6,A,R,4,N,C,CCP,26,18,1385,25850
CHEV,Colorado,2015,R,305,6,A,R,4,N,C,CCP,26,18,1385,28630
CHEV,Colorado,2015,R,200,4,A,R,4,N,C,CCP,27,20,1385,27110
CHEV,Colorado,2015,R,200,4,A,R,4,N,C,CCP,27,20,1385,24330
CHEV,Colorado,2015,R,200,4,A,4,4,N,C,ECP,25,19,1385,26885
CHEV,Colorado,2015,R,305,6,A,4,4,N,C,CCP,24,17,1385,30005
CHEV,Colorado,2015,R,305,6,A,4,4,N,C,CCP,24,17,1385,34415
CHEV,Colorado,2015,R,200,4,M,R,4,N,C,ECP,26,19,1385,21775
CHEV,Colorado,2015,R,305,6,A,4,4,N,C,CCP,24,17,1385,32085
CHEV,Colorado,2015,R,305,6,A,R,4,N,C,CCP,26,18,1385,30785
CHEV,Colorado,2015,R,305,6,A,4,4,N,C,CCP,24,17,1385,32385
CHEV,Colorado,2015,R,305,6,A,4,4,N,C,CCP,24,17,1385,34115
CHEV,Colorado,2015,R,200,4,A,R,4,N,C,ECP,27,20,1385,25170
CHEV,Colorado,2015,R,200,4,M,R,4,N,C,ECP,26,19,1385,20120
CHEV,Colorado,2015,R,200,4,A,R,4,N,C,ECP,27,20,1385,27630
CHEV,Colorado,2015,R,305,6,A,4,4,N,C,CCP,24,17,1385,29705
CHEV,Colorado,2015,R,200,4,A,4,4,N,C,ECP,25,19,1385,31555
CHEV,Colorado,2016,R,305,6,A,4,4,Diesel,C,CCP,24,17,1385,30665
CHEV,Colorado,2016,R,305,6,A,4,4,Diesel,C,CCP,24,17,1385,32895
CHEV,Colorado,2016,R,305,6,A,4,4,Diesel,C,CCP,24,17,1385,35000
CHEV,Colorado,2016,R,305,6,A,4,4,Diesel,C,CCP,24,17,1385,30365
CHEV,Colorado,2016,R,200,4,A,R,4,N,C,ECP,27,20,1385,28515
CHEV,Colorado,2016,R,305,6,A,4,4,Diesel,C,CCP,24,17,1385,33195
CHEV,Colorado,2016,R,200,4,A,4,4,N,C,ECP,25,19,1385,30030
CHEV,Colorado,2016,R,200,4,M,R,4,N,C,ECP,26,19,1385,20100
